ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0005200	structural constituent of cytoskeleton	21	12	LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,	57.1	10.71	24.75	7.95797252886e-11	2.18048447291e-08	2.18048447291e-08
GO:0005215	transporter activity	213	32	LINF_020008000,LINF_100008900,LINF_110018150,LINF_110018350,LINF_110018700,LINF_130017100,LINF_240020050,LINF_280006400,LINF_280025700,LINF_280025800,LINF_290014600,LINF_290014900,LINF_310012900,LINF_310019500,LINF_310019600,LINF_310039500,LINF_310039600,LINF_310040800,LINF_330027100,LINF_340032300,LINF_340039100,LINF_350041200,LINF_350042100,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	15.0	2.82	3.44	5.6059792412e-08	7.68019156044e-06	1.53603831209e-05
GO:0022857	transmembrane transporter activity	207	30	LINF_020008000,LINF_100008900,LINF_110018150,LINF_110018350,LINF_110018700,LINF_130017100,LINF_240020050,LINF_280006400,LINF_280025700,LINF_280025800,LINF_290014600,LINF_290014900,LINF_310012900,LINF_310019500,LINF_310019600,LINF_310039500,LINF_310039600,LINF_310040800,LINF_330027100,LINF_350041200,LINF_350042100,LINF_360072800,LINF_360072900,LINF_360073000,LINF_360073100,LINF_360073200,LINF_360073300,LINF_360073400,LINF_360073500,LINF_360073600,	14.5	2.72	3.27	3.41469590536e-07	3.11875559357e-05	9.3562667807e-05
GO:0005198	structural molecule activity	223	31	LINF_100017100,LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_210018200,LINF_210018300,LINF_300011800,LINF_300011900,LINF_300012000,LINF_330016500,LINF_340033900,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,LINF_360041100,	13.9	2.6	3.12	5.53357070691e-07	3.79049593423e-05	0.000151619837369
GO:0004197	cysteine-type endopeptidase activity	42	12	LINF_080014800,LINF_080014900,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_200017200,LINF_250021300,LINF_270010000,LINF_270011100,LINF_350020800,	28.6	5.35	7.39	1.08973739194e-06	5.97176090786e-05	0.000298588045393
GO:0008234	cysteine-type peptidase activity	69	15	LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_200017200,LINF_250021300,LINF_270010000,LINF_270011100,LINF_350020800,LINF_350029400,	21.7	4.07	5.17	2.27807733629e-06	0.000104032198357	0.000624193190142
GO:0015149	hexose transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00294247486938	0.0411946481713
GO:0051119	sugar transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00294247486938	0.0411946481713
GO:0015145	monosaccharide transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00294247486938	0.0411946481713
GO:0008097	5S rRNA binding	3	3	LINF_350023700,LINF_350023800,LINF_350023900,	100.0	18.74	inf	0.000150345431282	0.00294247486938	0.0411946481713
GO:0005355	glucose transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00294247486938	0.0411946481713
GO:0005354	galactose transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00294247486938	0.0411946481713
GO:0005353	fructose transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00294247486938	0.0411946481713
GO:0015578	mannose transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	18.74	inf	0.000150345431282	0.00294247486938	0.0411946481713
GO:0003924	GTPase activity	92	14	LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_180012600,LINF_250020400,	15.2	2.85	3.31	0.000316144048523	0.00577489795303	0.0866234692954
GO:0016787	hydrolase activity	633	53	LINF_060008200,LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_090011900,LINF_110018150,LINF_110018350,LINF_110018700,LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_180012600,LINF_180017600,LINF_180017700,LINF_200017200,LINF_230017200,LINF_240007400,LINF_250020400,LINF_250021300,LINF_260008000,LINF_260029800,LINF_270010000,LINF_270011100,LINF_290032100,LINF_290032800,LINF_300020200,LINF_300034800,LINF_310017600,LINF_310017700,LINF_310019500,LINF_310019600,LINF_310019900,LINF_320021100,LINF_330027100,LINF_350020800,LINF_350026800,LINF_350029400,LINF_360077100,	8.4	1.57	1.78	0.000396124427968	0.00678363082894	0.108538093263
GO:0015144	carbohydrate transmembrane transporter activity	4	3	LINF_360072800,LINF_360073200,LINF_360073600,	75.0	14.05	53.82	0.000577574448586	0.00930914111251	0.158255398913
GO:0017111	nucleoside-triphosphatase activity	192	21	LINF_110018150,LINF_110018350,LINF_110018700,LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_180012600,LINF_250020400,LINF_290032800,LINF_310019500,LINF_310019600,LINF_330027100,	10.9	2.05	2.28	0.00121017747751	0.0182385890878	0.331588628837
GO:0008233	peptidase activity	154	18	LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_090011900,LINF_200017200,LINF_250021300,LINF_260008000,LINF_260029800,LINF_270010000,LINF_270011100,LINF_350020800,LINF_350029400,	11.7	2.19	2.45	0.00126471968127	0.0182385890878	0.346533192669
GO:0004857	enzyme inhibitor activity	5	3	LINF_070013200,LINF_150008400,LINF_150012400,	60.0	11.24	26.91	0.00138692189197	0.01900082992	0.380016598399
GO:0016462	pyrophosphatase activity	200	21	LINF_110018150,LINF_110018350,LINF_110018700,LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_180012600,LINF_250020400,LINF_290032800,LINF_310019500,LINF_310019600,LINF_330027100,	10.5	1.97	2.18	0.00202874225847	0.0264702561343	0.555875378821
